"","p001_Gop_NR","p002_Gop_R","p003_Gop_NR","p004_Gop_R","p005_Gop_NR","p006_Gop_R","p007_Gop_R","p008_Gop_NR","p009_Gop_NR","p010_Gop_NR","p011_Gop_NR","p012_Gop_R","p013_Gop_R","p014_Gop_NR","p015_Gop_R","p016_Gop_NR","p017_Gop_R","p018_Gop_R","p019_Gop_NR","p020_Gop_R","p021_Gop_R","p022_Gop_R","p023_Gop_R","p024_Gop_NR","p025_Gop_R","p071_Fra_NR","p072_Fra_R","p065_Fra_NR","p066_Fra_R","p067_Fra_R","p068_Fra_R","p069_Fra_NR","p070_Fra_R","p093_Fra_R","p103_Fra_R","p102_Fra_R","p101_Fra_R","p100_Fra_NR","p090_Fra_NR","p089_Fra_NR","p082_Fra_NR","p081_Fra_R","p084_Fra_NR","p083_Fra_NR","p086_Fra_NR","p085_Fra_NR","p088_Fra_R","p087_Fra_NR","p098_Fra_NR","p099_Fra_NR","p092_Fra_NR","p076_Fra_NR","p077_Fra_NR","p078_Fra_R","p073_Fra_NR","p074_Fra_R","p075_Fra_NR","p096_Fra_R","p097_Fra_R","p094_Fra_R","p095_Fra_NR","p079_Fra_R","p080_Fra_R","p091_Fra_R","p039_Mat_NR","p053_Mat_R","p032_Mat_R","p029_Mat_NR","p030_Mat_NR","p031_Mat_NR","p033_Mat_NR","p038_Mat_NR","p055_Mat_NR","p059_Mat_NR","p027_Mat_R","p026_Mat_NR","p064_Mat_NR","p042_Mat_NR","p028_Mat_NR","p051_Mat_R","p047_Mat_R","p046_Mat_NR","p044_Mat_R","p045_Mat_NR","p048_Mat_R","p054_Mat_NR","p057_Mat_R","p056_Mat_NR","p050_Mat_NR","p058_Mat_R","p061_Mat_R","p060_Mat_R","p062_Mat_NR","p052_Mat_R","p063_Mat_R","p035_Mat_NR","p049_Mat_NR","p037_Mat_R","p034_Mat_NR","p036_Mat_NR","p040_Mat_R","p043_Mat_NR","p041_Mat_NR","p005_Val_NR","p006_Val_NR","p007_Val_R","p026_Val_NR","p018_Val_R","p019_Val_R","p003_Val_R","p004_Val_NR","p001_Val_NR","p002_Val_R","p021_Val_R","p020_Val_NR","p024_Val_R","p027_Val_R","p023_Val_R","p022_Val_R","p015_Val_R","p014_Val_NR","p017_Val_R","p016_Val_NR","p011_Val_R","p010_Val_R","p013_Val_R","p012_Val_R","p009_Val_NR","p008_Val_R","p025_Val_R"
"ref_mOTU_v2_0883",0.26743510586284,0,0.161906826546387,0,0,0,0,0.355564075503778,0.429794267832631,0.744448267423415,0,0.179626747500478,0,0,0,0,0,0,0,0,0.211235236995708,0,0,0.462576283789081,0.961895394974498,0,0.121285888013542,3.94527654903503,0.265522387130395,1.35855582757628,3.45215914027791,0,2.36408076297058,0,1.90728743099567,0.134570622237007,2.30957844407357,1.7484959762289,0.790965152377415,0.651836961616071,1.21289251951665,0.120899433352213,0,0.41690944338207,0.0905261805907196,0,0.0589731443468451,4.17778207080144,1.88805612648833,1.01386259757748,0,0.108141941171211,3.72406214693055,0,0.103910631415987,0.706084091678473,3.55580625497524,1.56229419277773,0.130395794846599,0.331848674938179,4.39523327819302,1.36345934602789,0.229244326058358,2.41136161271285,0.744571650286059,0,0,1.81347531459397,0.175577399206059,0.781309846498052,0,0.435391839111141,0,0.0398152884558014,0,0.0720344825731059,0.249411328625028,0.161068432852465,0,0,2.13444851564642,0,0,0,0.0557718954114192,0.912185397173074,0.555247406051098,0.760315622255419,0.0836724889412877,0,0.292070677212104,0.845950167370182,0,0,0,1.01977677806289,2.37823301535002,0.595179020542293,0,0.787991331929936,2.53077448663516,0,0,0.51860052940114,0,0,0.812802486897275,0.469247197941349,0,0.78563498655153,0,0.324546152943868,0,0.411856252034164,0.120808265266733,0,0,0.141083113494562,0,0.148971081756753,1.25551514375149,0.55845508166403,1.64145304713828,0,0.257895304680547,0,0,1.5847220916153,0,1.22487092452165
"ref_mOTU_v2_0884",0,0.173380266252805,3.21932950345019,0,0.338784152067962,0.160876650716096,0,1.56384158798943,0.429794267832631,2.12983269590732,0.449638036121739,0.179626747500478,0.324876419974281,0,0,0.203045616151874,0,0,0.683526335204746,0.194255721713451,1.17723644015264,0,0.240003437178453,0.648005701832675,0.961895394974498,0.571018127827239,0.0619171163310511,0.650163822972538,0,0.374005099288849,0.64033442387827,0,0.408704297889115,0,0.074374525448492,0.574179253337973,0.0614136153362601,0.224753056705539,0.143156714015913,0.228172513758249,0.129802925231585,0.232446086000371,0,0.22346240108016,0,1.27796681398736,0,1.65362404402439,0.0774205294130353,0,0.0734878269628745,0.698408282581135,0,0,0.052890638657082,0.183065426907813,1.16448326110519,0.0762258013611507,0.360400087907277,0.0727575657699413,1.28190958447952,0.837141594947468,0,0.674306245668309,0.352892573929481,0.163858134195956,0,0.666125088976457,0.255953258731648,1.52500090558827,0,0.304338192165752,0,0.223908375120813,0,0.822094210516062,0,0.437594928646495,0.597581391237241,0.839139621060676,0.46618638724478,1.91650713506199,0,0.0857808629591365,0.259514027212632,0.687546307038862,0,0.241956132202045,0,0,1.75642622362684,3.39762595492516,0,0,0.602172283056838,0.684568554862779,1.45120734917491,0.511518665198315,0.139834321345111,0,1.45608218187516,0.111819126936454,0.0621331450209113,0,0,0,0.58920127199125,0,0.262429870384642,0.283513216714091,0.339264367020132,0,0.294819706469554,0.411856252034164,0.0816521982662478,0.311753882275818,0,0.269590217392863,0.391140210443324,0.218059022862649,0.157854739110448,0.17493790991604,0.240860221783197,0,0.476605699141432,0.362524285357251,0.419002617011843,0.999819696926481,0,0.223012446433401
"ref_mOTU_v2_0885",0,0,0.776179026174427,0,0,0,0.573185332944803,0.355564075503778,0,0.419718716093251,0,0.339344535842641,0,0.168356671086476,0.341889484524679,0.203045616151874,0.464957126408018,0.29673653913688,0.683526335204746,0,0,0,0,0,0.211607698705471,0.0967575604821824,4.25300640087141,4.17180385527517,0,0.276663020945029,3.08516147928309,0.553664150145764,2.26925825587098,0.0568332128955956,2.04312147496753,0,0,0.590464653367843,1.20413131048625,0.15605158839682,0,0.335983690108782,0,1.41971281319684,0.175705859208407,1.67457875497538,0.115630012177087,3.05262130790591,0,1.73194882883526,0,0.208739943905569,4.57477062701935,0,3.29462761156417,0.183065426907813,3.30708246647387,0.406578568080611,0.191424859378492,0.208111536674565,1.57810608007946,0.232389800686216,0,3.11211203999624,1.29564836588121,0.0842541486530638,0.104695206912777,0.323644423671205,0.0904580455549062,2.83197081408562,0.971234643690166,0,0,0.0785612066346567,0,0.328825173003228,1.73991396728916,0.772890103603597,0.0519366058131144,3.03079019701852,0.0598863697275255,0,3.04367909140851,0.11327731258862,0,1.23680488450221,1.00425061120389,0.0517465734692859,0,0.0715236936637883,1.25776950390788,0,0,0.135755469320891,0.517696065634821,0.0658608601416365,2.21763423461013,0.422706663837284,0,0.501045997399784,0.175246413023053,0,0,1.93722971873713,0,0,0.171339309417244,0.50521124686248,0.262429870384642,2.2300921694984,0.179581971012457,0.171380064642699,0,0,0.196069548109073,0,0,0,0,0,0,2.48491084458603,0.240860221783197,0,1.12061611449309,0,0,3.72758704628404,0,1.50530656205876
"ref_mOTU_v2_0886",0.492962686073565,0.173380266252805,1.2056510623528,0.282510684304863,0,0.305599980329488,1.30065947813371,1.42057104818409,2.36862802724674,3.94024529534883,0.242265650653815,0.339344535842641,0.463450569825801,0.168356671086476,0.181048742073737,2.34494179873371,0.464957126408018,1.81228834202823,3.41913025391273,0.194255721713451,1.45126050722184,0,0.240003437178453,3.46166082887515,3.76958458372518,0.353288822318692,0.178307815377417,4.18541154809805,0.203581341834668,0.420319063846214,5.73437241474492,0,2.95757839653483,0.0568332128955956,1.31111055109426,0.197423923001915,1.23150562049933,0.837292279394735,0.503119914229401,0,1.02544454165734,1.67143590702366,0.343292626165389,1.00374146244479,0.0905261805907196,2.79058555067536,0.170145699786422,2.92253494951817,1.52326799044259,0.972826381827413,0.0734878269628745,0.208739943905569,0.296675302955451,0.142816320141014,0.377101971982277,0.961293718780265,3.18929795525255,1.39379644336212,0.191424859378492,0.0727575657699413,0.352854624439416,0.837141594947468,0.119170747798045,1.91859088655548,0.447545597208992,0.239298523443855,1.18874422835534,0.323644423671205,0.175577399206059,1.97977406690414,0.437094470450918,1.19640953347373,1.77165465181407,0.116293698159923,0,0.268784258275841,0.154755820372846,0.161068432852465,0.19739010576387,4.35821310496618,0.421230576876023,0.187456107951425,0.253831195237836,0.218304210161888,0,4.51373308520542,1.65348324347953,0.449101837925424,0.441773607980364,1.57638230101568,0.238196332921595,0.917975057981181,0,0.0919078445304257,0.681974466028176,1.26380353929652,0.44903842612913,0.376162576217618,0.0716106914908134,1.66902959127881,0.25548366051258,0.111819126936454,0.0314010359004021,1.70174525132507,0,0,3.05554231031787,0.469247197941349,1.02671918671957,1.33347346125315,0.179581971012457,0.324546152943868,0,0.287193678758273,0.120808265266733,0.111572545327522,0.252598452149159,0.269590217392863,0.391140210443324,0.218059022862649,2.44669003535432,0.17493790991604,0.570001843782261,0,1.82559404034265,0.362524285357251,0.419002617011843,2.45913656551075,0,2.8450327989536
"ref_mOTU_v2_0887",0,0,0.161906826546387,0,0,0.160876650716096,0,0.640594546976404,0,0,0,0.179626747500478,0.463450569825801,0,0,0,0,0,1.68805599368526,0,0,0,0,0,0.706562849436718,0,0.121285888013542,0,0.265522387130395,0.420319063846214,0.787681160464443,0.159567479280132,0,0.0568332128955956,0.612630437247447,0.983794753268814,0.120319329303589,1.26592295538693,1.60132406096123,0.425137514349696,1.02544454165734,0.906217853679383,0,0,0.332317018625357,0.285965729654169,0.0589731443468451,3.01481200969349,0.0774205294130353,0,0.21010525441185,0,3.69891869001824,0.272759636091816,0.052890638657082,0.0636380417634778,0.208131586998093,0,0.191424859378492,0.142021336853165,4.69697619546907,0.608182857152893,1.24960692382824,0.532937194057728,0.352892573929481,0.163858134195956,0,1.66882822745324,0.0904580455549062,0,0,0,0,0.0398152884558014,0,0.0720344825731059,0.104992487272588,0.0557115841473206,0.1020682970438,0,0.374828717721306,0.272776877994994,0,0,0.109467760092932,0.183551310510602,0.740367084424757,0.40998399425889,0.441773607980364,0.0715236936637883,0.182231863562081,0.385939917021091,0.172725610360227,0.0919078445304257,0.517696065634821,0.951726953014583,0.712796168674436,0.376162576217618,0.106125747393504,0,0,0.111819126936454,0.0621331450209113,0.899276081565704,0,0,0.462900629967926,0.0974604893642962,0.213624518227954,2.71669504636061,0.179581971012457,2.59583987097864,0,0,0.120808265266733,0,0,0,0,0.218059022862649,0,0,0.447202645954531,0,0.984527449526633,0,0,0,0,0.41612236839192
"ref_mOTU_v2_0888",0,0,3.0225259657015,0.282510684304863,0,0.437119889642341,0,0.640594546976404,0.429794267832631,0.419718716093251,0,0.179626747500478,0.171563703627458,0,0,0.203045616151874,0,0.29673653913688,1.00726800046404,0,0,0.140931392169893,0.240003437178453,0,0.559671581423417,0,0,0,0.0711006176162595,0.326154892231824,1.9446040560577,0.159567479280132,0,0,1.07792216766492,0,0.520927220034001,0.153655943691216,0.209738067668012,0,0.2488850939601,0,0.123731828891483,0.41690944338207,0,0,0.0589731443468451,0.652902155072182,0.28749513574487,0.481710647243547,0.143413077048723,0.208739943905569,0.155950277961713,0,0.534156842782482,0.124587167789305,0.142035330347292,0,0.130395794846599,0,0,0,0,0.136591538774768,0.0491286396833226,0.0842541486530638,0,0.11613758553786,0.175577399206059,0,0,0,0,0.0398152884558014,0,0,0,0,0,0.19339510092681,0.117385612865112,0.0967705456139431,0,0.0857808629591365,0,0.267252934454301,0,0.101701189736417,0.162757066647199,0.139668357714349,0,0.205837160541915,0,0.046685679812085,0.229793194515302,0,0,0,0.0362496153791624,0,0.0902825039957242,0,0.0922242338023989,0.216873068032245,0,0,0,0,0,0,0.179581971012457,0.324546152943868,0,0.411856252034164,0.0816521982662478,0.215132455499005,0,0.141083113494562,0.391140210443324,0.148971081756753,1.75289980551192,0,0,0,0,0.28007155346623,0.419002617011843,0,0,0.586408811660221
"ref_mOTU_v2_0897",0,0,4.84754468462783,2.010184229297,1.37191670361977,6.47577932399124,0,4.94976718571495,5.06386432929858,8.71381803811541,0,0,3.64285748973963,2.31059787702544,0,3.09698612162704,0,5.85455169914595,5.11841678044718,3.33348479448889,2.35039911397101,0,0,5.79755919451876,0,0,1.87773219942264,3.81126882726163,1.35955042509751,1.53729958699112,0.290986004086685,1.8371153011055,0,0.606290686094568,4.30218573717163,2.4966891485675,3.79414170820751,0.078872669225329,1.99025993106507,0,0.129802925231585,0.335983690108782,0.123731828891483,5.41668878595358,0,0,0.115630012177087,3.29271434400535,5.0457239188601,4.53594795747418,2.41613026456651,5.07768294388874,0.155950277961713,2.91755991674998,2.32063458460266,1.97502886596349,0.601509987987366,2.97017417516693,0.306244608306478,0.499578289808132,3.57831804834227,0.232389800686216,2.58361603634852,0.0699116933758982,1.97345178342537,0.783812231692363,0,3.00749390991389,0,6.83636488187091,0,5.84208605446608,0.73643699361903,0.0398152884558014,0.790119180536916,3.91451279876954,5.04140763030605,0,3.95223490313809,0,0,5.04667315358757,0.0896650767041478,2.61964958845615,1.40894732920559,3.00991186578639,0,0.101701189736417,0,0.731823600287947,6.4134315857264,0.0435840007976156,2.66489520120787,1.01404754459574,2.81625959930352,0,0,0.0601234983084903,4.76055128841419,8.12735241988247,2.49816429358132,2.17173891262942,1.36977235449881,5.08597917304293,1.95448968806901,0.808066607686691,0,0.50521124686248,1.98278719863615,4.44456904086308,3.26545471506569,2.332371941315,0.15492771363833,2.8191099451178,0.120808265266733,2.71104588927118,0.654483947180361,3.79093737465788,5.29285586616872,3.40964754670044,0,0.1189495468905,0,2.48727473964877,4.20321985909061,3.96063655382135,2.72611521526828,0,1.17921944717434,3.44134033169365
"ref_mOTU_v2_0898",6.03926528480857,5.91598426714644,7.96057983566873,4.38546537930759,6.56932491603138,6.15598984949226,9.01904823432906,7.41487841049707,6.62486378575861,0,7.06928072738921,7.54196369874132,6.68164953743066,6.27832666576398,6.41112372082894,6.27556023397049,7.6134450315655,8.11064169708716,0,7.06025194426972,7.55464451125522,3.60706077140191,6.92532283557809,5.2638621183347,6.50854580914251,4.87973622386168,5.39086460916094,6.65625833578639,6.00785323651523,3.33481938919287,4.69585984339516,4.43965929276016,6.9595948651283,5.76017645412299,6.57883555889045,6.02318348267538,4.83429271581974,6.16256958355751,5.05234412538893,3.03504496944871,0.2488850939601,3.56549492111725,2.10880341117623,7.19064378160703,2.71572357140024,0.150056680846994,3.7297558038885,5.30599222765814,6.96881236286517,6.89429453022661,4.95885818984479,6.88824800937356,1.1735801719835,6.38581527563516,4.86198796862834,5.69307137796231,3.68907409241508,6.34709881677338,5.89382485881915,3.16440891775154,5.32607618674131,3.62768354291617,6.37314328832148,5.58708009819681,6.68038046036125,6.42991225657031,7.96308270302188,6.16663066316131,8.5592366503437,5.54805264987331,7.10323131709389,7.14765064026231,7.3303497666275,6.25994839084179,5.80147743557062,7.3441058966553,6.97997847209916,7.92538320824702,6.69996013402648,7.91070648247054,7.01877638751318,7.32453682871991,4.63539450219111,7.12721296399779,4.84143911767181,4.96917753885285,7.93445335189873,6.51963208965474,7.14833471814237,6.71200907869586,8.80271487058982,5.65215463308892,5.60569443811856,5.96813016623556,4.96025051603149,6.44744907942528,4.77508469079231,8.32973828237882,7.80273877984594,8.79461183050777,3.99255656503347,7.84243025870816,5.65407112015899,7.58885044988308,5.75141706192168,3.56223439999848,5.64178070975723,5.97387176134132,5.97919193189591,5.22812929038937,6.65366005550438,5.68167278038582,4.84672540856847,7.13594088962444,5.52025724485589,2.71104588927118,5.00854976222143,6.87776391058282,6.80967576315439,5.84165166372609,7.52883281011801,7.48995444374684,8.23120824117696,7.16082999016802,6.57209509899506,5.65392253340306,6.43814438480869,5.90653597814182,4.30123827666126,6.70473269160164
"ref_mOTU_v2_0899",5.17928076940332,6.61544844974517,2.81905646676902,3.06255896074056,3.77664463329661,6.92554280220075,0,8.01505737591836,8.17341420377925,0,7.50214679247009,7.46176648658279,5.62171238562759,4.85049848529959,7.42187410367375,7.01295692554441,7.60595481893349,0,8.32915078386595,4.90548977931371,6.90366811968085,4.31335308335826,6.72020169195099,0.249748944410409,0.211607698705471,2.42496085081788,0.0619171163310511,5.56165994320732,5.59650893177772,4.86158566024321,6.70693754907137,3.03431465745307,0.218776854118136,2.76254461886456,4.23080990690164,5.31694230812504,5.1367386832642,5.80622531153368,0.0733532853383609,3.66777101312553,5.09731214901442,3.53317995861861,0.533810332831347,6.71245814801123,4.44542629358618,6.86729600951969,1.2235270818972,5.10173842387499,6.0999089451681,6.70680668910451,3.56919518486284,6.32485470388787,2.92998117976143,6.68179966893123,2.04846957783901,5.77377363069579,5.79234420527059,5.70947177100593,4.50220429017043,1.73449344128417,3.70121850643968,2.16850944708774,4.69888599382084,5.88492379880832,7.66768822598001,6.08097165787687,6.58137238395135,5.86224304658557,0,0.0653891334929974,7.36407323029875,6.60420979850278,7.55263439024919,4.34395638912212,5.29139625837974,5.82145172309158,5.37371750476582,7.28909503179392,7.41296728585732,0.19339510092681,7.74360211109499,7.54045509162997,4.92144890802247,0.0291640220271218,4.59550766844535,3.1265652777698,6.69303820480017,6.91626579863529,6.61869607838665,6.53907996346474,0.182231863562081,7.69232703876393,7.34057189183683,4.55031714736225,6.56749110184825,6.62384484929669,8.15147802704393,7.01603935544217,7.38393156178629,0,4.92520543956701,4.88405234057339,5.09052394261773,6.16003443396143,4.77212433343279,2.24923824110361,4.99527348889865,4.62598411507298,5.80893189578447,6.65872836840611,4.19887074635888,5.6781230845757,5.46572578433719,6.26041701581917,7.39956255933433,4.63693528121563,2.87077521350734,5.12522902306281,6.03723983702922,4.28080356948608,6.01205527105983,6.61579309168865,5.33296310631794,3.4989565446964,5.49938869732402,5.11428587969094,5.40008328029632,6.07646031167239,2.53736080566507,7.21050566796849
"ref_mOTU_v2_0901",0,3.47094174580755,0,0.282510684304863,0,1.64311397335986,0,0,0,0,0,0,2.40421413557784,1.16206624479322,0,0,0,0,0,0,0,0,0,0,0,2.58362753713845,0,0,0.138861136323901,0,0,1.36673067880974,0,1.36009467709867,0,0.665935067057523,0.0614136153362601,2.51605596413297,0,3.5670807631626,0,0,0,0,0.404676735168516,0,0.115630012177087,1.51604834763176,0,0,0,0,1.1735801719835,0,0.103910631415987,1.68248127460618,0,1.53554266994542,0.604324489645265,0,4.00909057913411,0,0,0.376195457788648,0,0.0842541486530638,0,0,0,0,0,4.37347920010679,1.66206070984543,0,0,0,0,1.56977369261861,0,0,0,3.68520752565232,0,0,0.438011442052092,3.55903194395764,0,0,0,3.22271973377765,0,0,2.14861601214902,0.135755469320891,2.45663212781587,0.128845895854329,2.5454676690434,0,0,0,0,0,0,0,0,0.926785998043383,0,0,0,0,0,2.79251289477077,1.60434890551126,0,0.635223048550552,3.70716985610847,0.467490130112423,0.387580989605334,4.05062994632114,1.85227138109337,2.94605056835633,0.17493790991604,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0904",0,0,0.161906826546387,0,0,0,0,0.355564075503778,0,0,0,0.179626747500478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967575604821824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577501571966107,0.109467760092932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179581971012457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876441000824912
"ref_mOTU_v2_0947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82239410207181,0,0,0,0.0568332128955956,0,0,0,0,0.0733532853383609,0,0,0,0,0,0,0,4.18509769584537,3.34443753935972,0,0,0,0,0,0,4.11732012353209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3016768903953,0,0,0,0,0,1.14947998814243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54483033855117,0,0,0,3.54377568479185,0,4.21000508812132,0,0,2.4612385494127,1.8674377152287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0973",0.492962686073565,0.467897996530552,0,0,0.612947502176246,0.437119889642341,0,0,0,0,0.242265650653815,0,0,0.801296230526591,0.181048742073737,0,0,0.29673653913688,0.489584452643898,0.194255721713451,0,0.269312622754307,0.625725369632741,0,0,1.77730731953987,0.690575665855114,0,2.40436191188243,2.54094096948785,0,1.78910185050448,0.0766715148826072,1.48959446138547,4.01645874170326,2.82992623081276,0.0614136153362601,2.31894168522224,1.06718944400256,0.0801347149262486,1.43006905126227,3.67815072152616,3.5650484389359,2.55051538132547,0.0905261805907196,0,2.747643710135,0.948625446995791,0,0,1.41805001872987,1.39759646328825,0.847264759855203,2.85668623884293,3.89997843366498,0.857393069653841,0.142035330347292,0,2.51845904231803,2.3612075583348,0.0651322592892103,0,2.38388653607811,4.0948600003562,0,0.927587676687787,0,1.27804334597583,1.96785749694185,0,0,0,0,0.588497251500793,0.919351980305972,1.37135759825279,1.28349927534614,0,1.57502162358543,0,1.5811255435635,1.55706979727271,3.18261486407528,0,0.670138938723055,0,1.74291294943927,3.40162775452023,1.2469432943571,1.30681734321281,0,1.21341359410429,0.652910503879822,1.27156974642433,1.02573829551635,0,0,0.820477208099086,0.439596578365389,0,0,0.607706193696369,0.481375892186219,0,0.413400953205019,1.40702620259473,0,0,1.95336233803824,0,1.57934193563454,1.65273827087518,0.647847881286194,0.287193678758273,1.29615266259941,0.311753882275818,1.22617344244482,1.99249581420585,0.698537589705779,1.78555658327595,2.61950713758644,1.24798950751535,0,2.96153530699383,0,1.09942576544288,0.419002617011843,0,3.10219676707472,0.876441000824912
"ref_mOTU_v2_0979",0.492962686073565,0,0,0,0,0,0.314873337353412,0.355564075503778,0.429794267832631,2.4746958113404,0,0,0.589873033807913,0,0,3.79136613789188,1.82178186271828,0.542728828726763,0.683526335204746,0,1.60872719741544,0,0,0,2.43919245252892,0,0.0619171163310511,0.0798861630436504,0.0711006176162595,0.0597400397941804,0.223554924434047,0.0819887112396387,3.4863110360849,0,1.00373508554088,0.0688537897791982,1.76206144284146,0.224753056705539,0,0.15605158839682,0.129802925231585,0,0,0.877870848080381,0,0.150056680846994,0,1.23834595522762,0.0774205294130353,3.21221738884142,0,0.108141941171211,0.155950277961713,0,0.052890638657082,0.0636380417634778,0.208131586998093,1.39379644336212,0,0,0.678388338563374,0,0.119170747798045,0.482558645229748,0.119820395620715,0.0842541486530638,0.870218072446466,0.323644423671205,0,0.0970048756369346,0.265694020915465,0.76939610702704,0,0.0398152884558014,0,0,0.681593477520491,0.0557115841473206,0.0519366058131144,2.57266530297355,0.552101811757979,0,0,0,0,2.52322575625747,0.264452668198317,0.101701189736417,0,0.640699708155419,0.182231863562081,0.166952340089498,0,0,0.332278579846723,0.458040318834791,0.44903842612913,0.117841305492947,0,2.07659481410825,0.472458394099276,0,0,0.689567827707552,0,0,1.59342762583452,0.143828044872364,0.442646388569998,0.195057993704902,0,2.43689009207403,0,0.287193678758273,0.196069548109073,0,0,0.141083113494562,0.272166126257261,0,0.604376386319787,0,0.885901964406277,0,0.666483076856152,0,0,0.807200377945669,0,0
"ref_mOTU_v2_0980",0,0,0,0,0,0,0.573185332944803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558793567696354,0,0,0,0,0,0,0.0798861630436504,0,0,2.61822736602157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192928882574237,0,0,0,0,0,0,0,0,0.331879345373885,0,0,0,0.0651322592892103,0,0,0,0,0,0,0,0,0.0970048756369346,0,0,0,0,0,0,0,0,0,0,0.0598863697275255,0,0,0,0,0,0.0936414161794638,0,0,0,0,0.0858898423821376,0,0,0,0,0,0,0,0.698537589705779,0,0,0,0,0,0,0,0,0,0,0,0.171380064642699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586408811660221
"ref_mOTU_v2_0999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967575604821824,0,0,0,0,1.32680432556613,0,0,0,0,0.0688537897791982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154786289699412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401210573494105,0,0,0,0,0.149983815123957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100823064148791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_1042",0,0,0.161906826546387,0,0.612947502176246,0,0,0.355564075503778,0,0.419718716093251,0.449638036121739,0.339344535842641,0.171563703627458,0,0,0,0,0,0,0.194255721713451,0.395455434785386,0,0,0.249748944410409,0,0,0,0,0,0,0,0.159567479280132,0.0766715148826072,0,0,0,0.0614136153362601,0.153655943691216,0,0,0.129802925231585,0,0.123731828891483,0,0,0,0.0589731443468451,0,1.31527953519315,0,0.0734878269628745,0.391060204754237,0,0.391959939554469,0.335013367477075,0.0636380417634778,0,0,0.066670599418671,0.142021336853165,0,0.335905108342738,0,0.200325181100705,0.0730795033668738,1.51819531509662,0,0.223618578785636,0,0,0.138954830662869,0.304338192165752,0,0,0.216670023010387,1.58338589236438,0.154755820372846,0,0,5.25917359834022,0,0,0.0896650767041478,0,0,0,0.0936414161794638,0,0.237730813807416,0,0.124008522136988,0.0858898423821376,0,1.6345546819698,0,0,0,1.26562596867065,0,0.391140210443324,0,0.111819126936454,0.0621331450209113,0,0.28831658601039,0,0,0,0.262429870384642,0,0,0,0,0,0,0.644167036939583,0,0.865413300912468,0,0,0.230744667654132,0,0.509908402142848,0.313226142973538,0.666483076856152,0,0.292391419503003,0,0,0
